short_name,long_name,Community District,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 03 - Lower East Side/Chinatown,14.5127640550585,14.2816303442068,14.445856928233,13.5578168812763,13.2964226437281,13.1126858038793,14.0129963191386,14.0987401777348,13.1249349265359,13.4005401863092,14.2824770175836,13.6455226394409
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 04 - Clinton/Chelsea,37.540438276615,35.4599389567782,35.6199773659964,31.9962505286983,25.8414451063005,25.7930166109739,26.7131580221803,27.1587001791854,26.325730059567,25.9867305922805,26.5194440408737,25.415274347426
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 05 - Midtown,161.306441355501,154.90142636504,146.338693558645,129.440356137004,102.006850773131,95.1947825750392,97.304201420471,96.2398157645192,94.2852166508622,97.5557834846051,91.304936814197,84.4735161496333
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 06 - Stuyvesant Town/Turtle Bay,13.7640284388037,12.6476291203949,13.5804101298549,12.1849109818438,10.8725349399278,10.0388805212091,10.4662159795439,10.7954744474412,10.1649795089145,11.1107219167046,10.3401169918386,9.89877053486987
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 07 - Upper West Side,12.1859036394012,10.9918680398076,10.8907601866162,9.36451306939369,9.20204319794915,8.21679325055958,9.81423734001645,9.21639149815385,8.80029079221748,9.00116699508332,8.91985996059,9.19247766447935
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 08 - Upper East Side,12.7981277325016,11.816845800528,10.7111760180224,8.9052487065967,8.46216806111313,8.51218624954529,9.27155329210622,9.30338304838123,8.67588213895962,8.76682429974536,8.63495816660604,8.42124408875955
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 09 - Morningside Heights/Hamilton,16.5139092764312,15.0549568579714,14.3120547062404,12.3071139593999,12.9227809388981,12.5597814743223,14.0571542656975,13.8212046137232,12.1786320365177,12.1332571034458,11.6341328396541,11.425408147523
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 10 - Central Harlem,22.7992045486374,19.1580539450466,19.9983194689522,18.0470361967715,16.798734910087,16.9715614009315,16.7382456382914,16.3493860338913,15.5457428514643,17.5159648470918,17.6196607415985,16.3666686829757
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 11 - East Harlem,15.9245135591925,15.8990343374978,16.0349235198695,13.9541204148017,13.5838222236974,13.558928230618,15.7495996216113,16.7038693563243,15.9321555708608,16.9196172963464,15.7744936146908,15.3844877231124
crime_all_rt,"Serious crime rate (per 1,000 residents)",MN 12 - Washington Heights/Inwood,10.7382421526385,10.5990960300172,10.5271238976268,9.8457877109983,10.6567729712662,11.0830438901168,10.6725607830755,10.7462372381855,10.014735291022,10.9199031680876,10.309441111462,10.2673402799705
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 01 - Mott Haven/Melrose,21.1419321072554,20.8985016857557,21.4827346973551,18.9023722294575,17.2901843776299,17.7492158212838,16.907658174585,19.8148573177263,17.8038624217187,22.1318731761697,25.181153480442,25.181153480442
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 02 - Hunts Point/Longwood,23.7271484708696,25.5638134290108,24.9231163505894,24.2824192721681,22.9491252918884,23.4084906021514,22.3557784327987,24.3463614439383,22.3174979902768,20.4226160854419,19.8101290050913,15.2930367875053
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 03 - Morrisania/Crotona,22.7345641205121,20.9262985971359,18.7534634117887,15.6035815323592,14.1546099646448,14.8943105739575,16.2358015094907,16.4865474787493,16.2859507033424,15.9223690479176,16.8501291341742,16.6495323587673
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 04 - Highbridge/Concourse,16.2292298101932,16.3725342676784,15.9354556723487,14.7961852353417,13.882724100491,14.3539036198879,15.1392028188827,14.8660552714062,15.6035536495927,17.6863036991007,15.6035536495927,14.4904773936261
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 05 - Fordham/University Heights,15.2283868353168,14.5191835589535,13.3813409397333,11.4797409459681,11.2636505460218,11.7628705148206,12.2230889235569,12.7457098283931,12.4492979719189,14.0483619344774,14.188767550702,12.9407176287051
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 06 - Belmont/East Tremont,19.9106859739985,19.9371102420463,19.0651093964697,18.6291089736814,16.9092568573762,16.705096795888,18.290339626267,19.5513282413412,19.7554883028294,20.1277801796609,17.7499159340923,16.9572945189028
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 07 - Kingsbridge Heights/Bedford,15.7272065115161,15.1685512442455,15.423128328065,14.4684642637419,14.5527906609422,14.5240727711328,14.8543285039415,14.6963801099895,14.7825337794179,15.0122768978935,14.6030469681088,12.6215125712563
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 08 - Riverdale/Fieldston,10.5396123633206,10.7073777286543,10.7863261358702,10.0757904709273,9.60375893287199,10.1247407378282,9.55460970598932,9.50546047910666,9.50546047910666,9.33835310770562,9.43665156147094,9.1810755816811
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 09 - Parkchester/Soundview,15.0364293841855,14.1487796305232,14.607497959597,13.7377203486259,12.8498299457916,13.3315534713113,13.5521015914288,13.714610732568,13.6043366725093,14.0048056274594,12.9310845163612,11.3814437776411
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 10 - Throgs Neck/Co-op City,11.4879083727188,11.2550453651637,11.2291716976576,11.4706592610481,11.1220014618912,9.80131570204,8.87932753006844,8.75473453385607,8.81287793208851,10.1501760914346,8.87932753006844,8.61352913814872
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 11 - Morris Park/Bronxdale,14.4436615901577,14.0913771611295,13.693928061713,12.8628981265695,13.211812915077,14.2185954500495,12.311007489049,9.3524798643493,8.48700014130281,10.1208139041967,10.1826338844143,10.0236682209976
crime_all_rt,"Serious crime rate (per 1,000 residents)",BX 12 - Williamsbridge/Baychester,12.8792503203043,12.5103134621706,13.0871965494342,12.5103134621706,12.7409021687759,12.9509531061282,13.7977209473297,13.7386441211994,13.0822349419734,13.6730032032768,14.7363860736229,15.7078716588773
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 01 - Greenpoint/Williamsburg,17.9558183337699,15.8664820566553,17.3757936359441,15.685614140129,15.4607904878007,14.6692627236644,15.3799044389108,15.5474541116112,15.6167850106596,15.3741268639901,14.2532773293738,13.3230877671406
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 02 - Fort Greene/Brooklyn Heights,24.2344352058406,23.4840803082539,23.3624011356723,19.8337051308051,20.6089322103657,21.3718542015921,22.5262756356847,22.6366985554674,22.867582842286,21.0707007840027,18.8722808356003,18.9927422026361
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 03 - Bedford Stuyvesant,22.4929970041775,23.8623172791537,22.4512918181376,20.0323910278243,20.4072294669412,21.0804980880478,22.1394254338661,20.4203026440501,19.890838971141,18.6946432656796,17.7860574566134,16.4068372716279
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 04 - Bushwick,20.2476091914372,18.3790413767991,18.5323597615899,17.1045823032254,16.5047854111547,16.9842143580091,18.4402578262336,17.2771987144202,16.7800131399045,15.4571443791395,14.4006250332937,13.708116554504
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 05 - East New York/Starrett City,18.0833496922597,17.8177577108281,18.0602547373526,17.0267555052599,16.5449217041379,18.2344064386318,20.0605808765637,20.651080395416,19.9238911731257,18.7100866065961,17.2119674569154,16.6870789957134
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 06 - Park Slope/Carroll Gardens,15.078709131797,13.0797470544141,13.762085071213,12.6184481134795,12.3771595564851,13.1125309190232,13.1793828610721,12.9692767574898,12.2530059498228,12.5872656600674,10.3525007401465,10.0086907524664
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 07 - Sunset Park,12.0769929120545,10.786004014559,11.0941755578321,9.72822601467563,9.46684623306662,9.79957220945892,9.14996435078824,9.45100213895271,9.5302226095223,9.33217143309831,8.76178404499723,8.34983759803533
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 08 - Crown Heights/Prospect Heights,16.1330613264499,17.5277904991881,14.7591490070361,13.3852366876223,14.8883374689826,17.4216389630076,17.8161695235524,19.7057632608989,18.1380234018917,16.7571664399846,15.3866918612498,12.5419188720579
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 09 - South Crown Heights/Lefferts Gardens,16.8823427615513,15.5363701040245,15.3633164766281,13.5174111177342,14.4774405916955,14.1726523687125,16.0724989586402,16.214733462699,14.9143037113046,14.5993558808888,12.9128610470491,11.9476983409361
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 10 - Bay Ridge/Dyker Heights,11.4572962739306,9.77623998302623,9.72727717843678,8.10334415955346,7.59091018627853,7.67926998738865,7.57484476789487,7.75156437011511,7.62304102304584,7.71140082415596,6.7555084303283,6.58682153729989
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 11 - Bensonhurst,9.87631369496134,8.85963434400944,8.34258027409675,7.61057114141138,6.6655310169743,6.59959006709492,7.07766195372044,7.72608129420104,6.97875052890137,6.75894736263676,5.97315104324078,5.96765596408416
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 12 - Borough Park,7.39816045739978,7.12795737276137,6.92260302843617,6.7820974244242,6.40081094355791,6.32243366669802,6.1186527468623,5.85217000553866,5.71109090719085,5.52821059451777,4.97434450470786,4.28984962013146
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 13 - Coney Island,13.6072370900867,12.4387485865058,12.2220128156804,10.4033169996231,10.5295460212125,10.9035462897255,12.1214446000115,12.198162603809,12.5338038704233,12.9941118932085,8.68831393007154,8.0841596501659
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 14 - Flatbush/Midwood,14.9757710034004,13.1097235880241,13.1689631885123,11.8953117780174,11.8694916098192,11.4773689189862,11.4213513917243,10.9669870039337,10.3881392222278,10.1516207737888,8.60180251954389,7.51257282278544
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 15 - Sheepshead Bay,10.3356433111484,9.6806991061571,10.504057535289,7.6534908526126,6.82117131224554,7.69182586908863,10.1847792045099,9.97807704353273,10.272471030379,9.16379580331976,6.94018164735359,7.34732226746007
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 16 - Brownsville,23.5285846525198,22.9895832112768,23.7629331052342,22.321690121041,22.4476106767822,23.2340287736504,24.6565203312208,22.5863903409354,20.7012999028542,19.3481981773604,17.5671924873942,17.8331868436878
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 17 - East Flatbush,14.5397066719758,13.3391250837089,13.0073060517758,12.0963119822869,13.1721330482055,15.0336227552624,14.6986834308093,14.1511864581455,13.880658542241,12.7405766109293,11.9611985674903,11.4781130033752
crime_all_rt,"Serious crime rate (per 1,000 residents)",BK 18 - Flatlands/Canarsie,15.4377276486877,13.459849064746,14.035231925529,12.7508951827097,12.1161705667474,12.405511953416,12.9066925696099,12.6173511829413,11.9766666838894,11.3669830476948,10.0029450819714,8.96441617625024
crime_all_rt,"Serious crime rate (per 1,000 residents)",QN 01 - Astoria,11.1069027554209,10.6192595398163,10.3351955307263,9.23681469557807,10.287538264305,10.025901991052,11.8207268255671,11.6585123361503,11.4649014939431,11.1247743387143,11.4282724156877,9.76949844326417
crime_all_rt,"Serious crime rate (per 1,000 residents)",QN 02 - Woodside/Sunnyside,13.8646288209607,12.3453420669578,11.9177583697234,10.4075691411936,10.7243816254417,10.2385159010601,8.42756183745583,10.3091872791519,10.4240282685512,9.35512367491166,8.71908127208481,8.18904593639576
crime_all_rt,"Serious crime rate (per 1,000 residents)",QN 03 - Jackson Heights,12.8398478853581,11.6215113287557,11.3731126133319,10.6220022119314,10.4734927961953,10.8231920548328,10.4968060801044,10.6949689933324,11.0504965729473,10.9397584743787,10.9689000792652,10.6833123513778
crime_all_rt,"Serious crime rate (per 1,000 residents)",QN 04 - Elmhurst/Corona,10.7960839495823,9.96976138438969,9.72425975270201,8.36501901140684,8.00704527283051,8.04760194208508,8.06498337176561,7.95490098378892,7.33496332518337,7.34655094497039,7.57830334071078,6.88883996338312
crime_all_rt,"Serious crime rate (per 1,000 residents)",QN 05 - Ridgewood/Maspeth,11.1143926563037,10.0475556171682,10.2705667496429,10.1319382078343,10.1660854660441,9.84691766652875,9.87055972575211,9.32679236361487,8.70618830900171,7.96146344346593,8.12695785802944,7.35268041846445
crime_all_rt,"Serious crime rate (per 1,000 residents)",QN 06 - Rego Park/Forest Hills,11.5463881966421,9.84762906688972,8.93357593108384,7.24343994412204,7.10772844062619,7.93769921505955,7.85823392814572,7.51388435151911,6.42785876369673,5.81862489735734,5.29768579425554,5.18290260204667
